"id","name","entity_description","picture_id","picture_description","pic_url","location_name","location_description","coordinates","place_image"
"1941","Ristić-Hadži Petar (1823-1869)","Petar Hadži-Ristić (1824-1869) was born in Sarajevo (today Bosnia and Herzegovina) in 1824. He was a merchant of Ottoman goods in Vienna, especially those from Bosnia and Herzegovina, since 1855. He died on 13 September 1869 at the age of 45 in his apartment in Wollzeile 21 (1010 Vienna). He was buried in the St. Marx Cemetery (1030 Vienna) on 15 September 1869. In the same tomb was buried his eight year old daughter Vera on 25 December 1869, who was born in Vienna in 1861. She had also died in the apartment in Wollzeile 21 (1010 Vienna) on 21 December 1869.
The Company ""Haghi Risto's Söhne"" was founded in 25 July 1855 with its seat in Wollzeile 21 (1010 Vienna) by Petar Hadži-Ristić, Ottoman citizen, and Vasilije Hadži-Ristić in Sarajevo. The Company was deleted from the commercial register in 1865, and Petar founded a new Company ""P. Haggi Risto"", which was registered on 23 September 1865. Its address was again Wollzeile 21. Since 15 July 1870, i.e. after the death of Petar Hadži-Ristić, the existence of a Company ""P. Haghi Risto & Cie."" is attested at the same address. Its owners were Katarina and Risto Hadži-Ristić. At the same time the Company ""P. Haggi Risto"" was deleted from the commercial register. In 1883 the Company ""P. Haghi Risto & Cie."" was moved to Grashofgasse 4 (1010 Vienna, the building does not exist anymore), and apart from Katarina Hadži-Ristić, its owners were Stefan and Konstantin Hadži-Ristić.
Since 2 May 1908 the Company's owner was Dr. iur. Stephan Hadži Ristić with its seat in Rauchensteingasse 3 (1010 Vienna). In 1928 the Company was in the process of liquidation. Konstantin Hadži-Ristić died on 6 June 1928 in Hofgasse 9 (1050 Vienna, the building does not exist anymore). Finally, the Company was deleted from the commercial register in October 1931.","1945","Photograph by Zlatan Stojadinović (2019).","https://orthodoxes-wien.oeaw.ac.at/repository/pic/1945","Apartment of Petar Hadži-Ristić","At this address was to be found the apartment of Petar Hadži-Ristić (1824-1869). His companies ""Haghi Risto's Söhne"" and ""P. Haggi Risto"" were registered at the same address.","16.376546910032602 48.208415478763499",""
"4618","Tesla Nikola (1856-1943)","Nikola Tesla (1856-1943) was a Serbian inventor and engineer, who discovered and patented the rotating magnetic field, the basis of most alternating-current machinery. He also developed the three-phase system of electric power transmission. Nikola Tesla was born in Smiljan (Military Frontier, today Croatia) in the family of the Serbian Orthodox Priest Mliutin Tesla and his wife Djuka. He immigrated to the United States of America in 1884 and sold the patent rights to his system of alternating-current dynamos, transformers, and motors to George Westinghouse (1846-1914). In 1891 he invented the Tesla coil, an induction coil widely used in radio technology. George Westinghouse used Tesla's alternating current system to light the World's Columbian Exposition in Chicago in 1893. This success was a factor in their winning the contract to install the first power machinery at Niagara Falls, which bore Tesla's name and patent numbers. The project carried power to Buffalo by 1896. Nikola Tesla died in New York on Orthodox Christmas, 7 January 1943. Despite the fact that Nikola Tesla had never studied in Vienna, but in the Polytechnic Institute in Graz, the Council of Professors at the Viennese College of Technology (""Technische Hochschule"") in Vienna (now TU Vienna) awarded Nikola Tesla for his work with the honorary Dr title on 19 June 1907. The official announcement of this PhD was on 3 March 1908. After the unveiling of the Nikola Tesla's bust, sculpted by Ivan Meštrović (1883-1962), at the Vienna Technical Museum (""Technisches Museum Wien"") on 29 June 1952, this Museum organised a conference on Nikola Tesla from 6 September to 13 September 1953. The Council Committee for Culture (""Gemeinderatsausschuß für Kultur"") of the City of Vienna named a street, Teslagasse, in the 21st Viennese districts after him on 15 October 1952.","5564","https://de.wikipedia.org/wiki/Nikola_Tesla#/media/Datei:Tesla3.jpg","https://orthodoxes-wien.oeaw.ac.at/repository/pic/5564","Teslagasse","The Council Committee for Culture (""Gemeinderatsausschuß für Kultur"") of the City of Vienna named a street, Teslagasse, in the 21st Viennese district after Nikola Tesla (1856-1943) on 15 October 1952.","16.38108311221 48.265939396113801",""
"2066","Vladislav Jovan ","Jovan Vladislav was a Viennese canvas merchant, who worked in the beginning together with his uncle Gavrilo Vladislav in his company ""G. Wladislaw"". In 1851 he founded his own Company ""Wladislaw's G. Neffe"". Its address was Fleischmarkt 695 (Fleischmarkt 10, 1010 Vienna; the original building does not exist anymore). The Company was deleted from the commercial register on 25 July 1866.  Jovan Vladislav was one of the main initiators for the founding of the Serbian Orthodox Church Community of St. Sava in Vienna in 1860. On 9 December 1860 this Community was founded in his apartment, and Jovan Vladislav was its first Vice President.","","","","Store ""Wladislaw's G. Neffe""","Here was the seat of the Company ""Wladislaw's G. Neffe"". Its owner was Jovan Vladislav, a canvas merchant and one of the main initiators for the founding of the Serbian Orthodox Church Community of St. Sava in Vienna in 1860. On 9 December 1860 this Community was founded in his apartment, and Jovan Vladislav was its first Vice President. The original building does not exist anymore.","16.375629594549501 48.210760606300497",""
"280","Milenković Stefan von (1785-1863)","Stefan von Milenković (1785-1863) was a Serbian officer and nobleman, who was born in Požarevac (today Serbia). Due to his merits he was ennobled in 1849. After his retirement in 1848 Stefan von Milenković lived in Vienna, where he died on 18 March 1863 in his apartment in Alser Straße 19 (1080 Vienna) at the age of 78. After the memorial service in the Greek Orthodox Church of the Holy Trinity in Fleischmarkt 13 (1010 Vienna) he was buried on 21 March in Schmelz Cemetery (Schmelzer Friedhof). He was the father of the writer and poet Stefan von Milenković (1836-1915) and the grandfather of Benno von Milenković (1869-1946) and Max von Milenković (1866-1945).","658","https://de.wikipedia.org/wiki/Datei:Adelsdiplom_-_Millenkovich_1835_-_Wappenseite.jpg","https://orthodoxes-wien.oeaw.ac.at/repository/pic/658","Apartment of Stefan von Milenković (1785-1863)","Here died the Serbian officer and nobleman Stefan von Milenković (1785-1863) on 18 March 1863 at the age of 78.","16.353501370176701 48.214635551213803","https://orthodoxes-wien.oeaw.ac.at/repository/pic/4734"
"2030","Barbulović Dimitrije (1772-1850) ","Dimitrije Barbulović (1772-1850), a Serbian merchant from Pest, died on 16 June 1850 in Landstraße 490 (Ungargasse 6, 1030 Vienna; the building does not exist anymore). He was at the age of 78 and was buried on 18 June 1850 in the St. Marx Cemetery (1030 Vienna). ","","","","Apartment of Dimitrije Barbulović","Here died Dimitrije Barbulović (1772-1850), a Serbian merchant from Pest, on 16 June 1850. The building does not exist anymore.","16.385312369093299 48.203803558026699",""
"2044","Veličković Jovan (1818-1863)","Jovan Veličković (1818-1863) was a merchant, who was born in Novi Sad (today Serbia). In July 1850 he was the founder of the Company ""Bosanetz & Welicskovits"" in Lazzenhof 1 (Bauernmarkt 21, 1010 Vienna), together with Stefan Bosanac (1802-1871), in 1850. He was also one of the initiators of the founding of the Serbian Orthodox Church Community of St. Sava in Vienna in 1860. Jovan Veličković died at the age of 45 on 17 September 1863 in Untere Donaustraße 23 (1020 Vienna) and was buried in the St. Marx Cemetery (1030 Vienna) on 19 September 1863. The aforesaid company was deleted from the commercial register on 14 November 1866.","","","","Bauernmarkt 21","Here was the seat of several companies:
""Bosanetz & Welicskovits"" (1850-1866)
""Millicsevits Georg"" (1869-1890)
 ""Nedelkovits & Stankovits"" (1856-1862)
The original building was demolished and a new one was built in 1910.","16.374090006574999 48.211232478740897",""
"2066","Vladislav Jovan ","Jovan Vladislav was a Viennese canvas merchant, who worked in the beginning together with his uncle Gavrilo Vladislav in his company ""G. Wladislaw"". In 1851 he founded his own Company ""Wladislaw's G. Neffe"". Its address was Fleischmarkt 695 (Fleischmarkt 10, 1010 Vienna; the original building does not exist anymore). The Company was deleted from the commercial register on 25 July 1866.  Jovan Vladislav was one of the main initiators for the founding of the Serbian Orthodox Church Community of St. Sava in Vienna in 1860. On 9 December 1860 this Community was founded in his apartment, and Jovan Vladislav was its first Vice President.","","","","Store ""Wladislaw's G. Neffe""","Here was the seat of the Company ""Wladislaw's G. Neffe"". Its owner was Jovan Vladislav, a canvas merchant and one of the main initiators for the founding of the Serbian Orthodox Church Community of St. Sava in Vienna in 1860. On 9 December 1860 this Community was founded in his apartment, and Jovan Vladislav was its first Vice President. The original building does not exist anymore.","16.375629594549501 48.210760606300497",""
"291","Milenković Benno von (1869-1946)","Benno von Milenković (1869-1946) was the son of Stefan von Milenković (1836-1915) and an Austro-Hungarian Rear Admiral (Konter Admiral) of Serbian origin. In 1899 he joined the Austro-Hungarian Navy after graduation at the Naval Academy in Fiume (Rijeka, today Croatia). After having different positions in the Navy, he was promoted to the rank of Rear Admiral with the end of the First World War. In the same year he retired and lived in Vienna untill his death in 1946. He was the son of Stefan von Milenković (1836-1915) and the brother of Max von Milenković (1866-1945).","659","https://de.wikipedia.org/wiki/Datei:Benno_von_Millenkovich.jpg","https://orthodoxes-wien.oeaw.ac.at/repository/pic/659","Apartment of Benno von Milenković","Here was the last apartment of Benno von Milenković (1869-1946), an Austro-Hungarian Rear Admiral of Serbian origin.","16.291542341932701 48.191438701632798","https://orthodoxes-wien.oeaw.ac.at/repository/pic/5836"
"4756","Nikolić von Obrenow Johann Viktor Freiherr (1884-?)","Johann Thierfelder was born on 4 September 1884 in Gosaumühle near Halstatt (Upper Austria). He was adopted by Baron Mihajlo Nikolić de Rudna (1841-1916) in 1905, who gave him the epithet ""von Obrenow"" as a reminiscence that the family of Nikolić was a descendant of Prince Miloš Obrenović (1780-1860). In May 1918 Johann Nikolić von Obrenow inherited two houses in Belvederegasse 6 and 8 (1040 Vienna). In 1919 he lived in Belvederegase 8. Johann Nikolić von Obrenow married Martha Mikola von Klokotfels. They had a son called Johann, who was born in Vienna on 4 November 1911.","4761","Private collection","https://orthodoxes-wien.oeaw.ac.at/repository/pic/4761","House of Baron Mihajlo Nikolić de Rudna","This house was bought by Baron Mihajlo Nikolić de Rudna (1841-1916), a landowner and house owner, in Vienna.","16.3780274894089 48.1918821430965","https://orthodoxes-wien.oeaw.ac.at/repository/pic/3428"
"2118","Jovanović Nikola (1873-1957)","Nikola Jovanović (1873-1957) was born in Podravska Slatina (today Croatia) on 1 July 1873. He married Josefa Olga Berneher in the Serbian Orthodox Church of St. Sava in Vienna on 18 June 1903. His address was Piaristengasse 7 (1080 Vienna). Marta Jovanović, the daughter of Nikola Jovanović, was born on 13 September 1903 and baptised in the St. Sava Church on 4 October. His younger daughter Olga was born on 15 January 1906 and also baptised in the St. Sava Church on 25 January. Jovanović's Company in Vienna was founded in 1901 and still exists. Since its foundation until the end of the Second World War (1945) the shop was located in Piaristengasse 7 (1080 Vienna). Nikola Jovanović moved to the Kingdom of Yugoslavia in the 1930s and died in Zagreb on 20 September 1957. He was buried in Zagreb's Mirogoj Cemetery. Among more than one hundred shops of Serbian merchants in Vienna in the 19th and at the beginning of the 20th centuries the only one, which exists nowadays, is the Jovanović furrier shop. It is located since the end of the 1940s in Weihburggasse 3 and 9 (1010 Vienna) and is run by Jovanović's grandchildren.","5299","Property of Mrs. Olga Plank.","https://orthodoxes-wien.oeaw.ac.at/repository/pic/5299","Furrier's Shop of Nikola Jovanović","Nikola Jovanović was a furrier, who founded his company in Vienna in 1901, which still exists. Since its foundation until the end of the Second World War (1945) the shop was located in Piaristengasse 7 (1080 Vienna). The building does not exist anymore. Among more than one hundred shops of Serbian merchants in Vienna in the 19th and at the beginning of 20th centuries, the only one, which exists nowadays, is the Jovanović furrier shop. It is located since the 1940s in Weihburggasse 3 and 9 (1010 Vienna) and is run by Jovanović's granddaughter.","16.351023009046902 48.206892518306802",""
"1145","Kostić Laza (1841-1910)","Laza Kostić (1841-1910) was a Serbian poet, lawyer, writer, politician and polyglot. He was one of the pioneers of the systematic translation of Shakespeare into Serbian. After the graduation of Law Studies at the University of Pest, he received his doctoral title in 1866. Laza Kostić was an associate of Svetozar Miletić (1826-1901), the political leader of the Serbs in the region of Vojvodina. Laza Kostić was a deputy in the Hungarian Parliament and also at the Serbian Church-People's Assembly in Sremski Karlovci (today Serbia). During his visits to Vienna in the 1880s he stayed at the home of his friend Jovan Jovanović Zmaj (1833-1904). As Jovan Jovanović wrote in his diary, they were often together at the restaurant ""Griechenbeisl"" (Fleischmarkt 11, 1010 Vienna). Laza Kostić died in the Cottagesanatorium (Sternwartestraße 74, 1180 Vienna) on 9 December 1910. He stayed there from the beginning of November 1910, and his last days were described by Dr. Milan Šević. On this very building the Matica Srpska placed a commemorative plaque in 1960.","2439","https://sr.wikipedia.org/wiki/%D0%9B%D0%B0%D0%B7%D0%B0_%D0%9A%D0%BE%D1%81%D1%82%D0%B8%D1%9B#/media/File:Laza_Kostic.jpg","https://orthodoxes-wien.oeaw.ac.at/repository/pic/2439","Laza Kostić's Place of Death","Here died Laza Kostić, Serbian poet, lawyer, writer, politician and polyglot, on 9 December 1910.","16.3329106383026 48.233026033773001","https://orthodoxes-wien.oeaw.ac.at/repository/pic/4790"
"2283","Petronijević Milan (1831-1914)","Milan Petronijević (1831-1914) began his diplomatic career in Constantinople in 1854. Later he worked in the Ministry of Foreign Affairs in Belgrade and was Serbian ambassador in Bucharest, Berlin, Vienna (1889-1890) and in St. Petersburg. Milan Petronijević was Minister of Foreign Affairs in the years 1867 and 1868. He married Kleopatra Karadjordjević (1835-1855), the daughter of Prince Aleksandar Karadjordjević (1806-1885), in 1855. Milan Petronijević was a honorary member of the Serbian Royal Academy since 1892.","2346","https://sr.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%BD%D0%B8%D1%98%D0%B5%D0%B2%D0%B8%D1%9B#/media/File:%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%BD%D0%B8%D1%98%D0%B5%D0%B2%D0%B8%D1%9B_%D1%83_%D0%91%D0%B5%D1%80%D0%BB%D0%B8%D0%BD%D1%83_1885.jpg","https://orthodoxes-wien.oeaw.ac.at/repository/pic/2346","Serbian Legation in Vienna 1887-1897","The Serbian legation in Vienna was located at this place from 1887 to 1897.","16.375506212934901 48.196738291217301",""
"2229","Stefanović Vilovski Todor (1854-1921)","Todor Stefanović Vilovski (1854-1921), the son of Jovan Stefanović Vilovski (1821-1902) and Emilija (né Tamburić, 1836-1917), moved to Vienna with his parents in 1867, when he was 13 years old. He edited the newspapers ""Srbadija"" (1875-1877) and ""Srpska Zora"" (1876-1881) in Vienna, whose owner he was. Todor Stefanović Vilovski was a prominent figure among the Viennese Serbs. From 1875 to 1881 he was the President of the Serbian Students' Association ""Zora"". In 1879 he was named as deputy and secretary of the Serbian Church-People's Assembly in Sremski Karlovci (today Serbia). Todor Stefanović Vilovski met his future wife Camilla von Ottenfeld in the building, where both families lived (Burggasse 24, 1080 Vienna). They married in the Greek Orthodox Church of the Holy Trinity in Fleischmarkt (1010 Vienna) on 5 February 1885. His best man was the Austrian and then Serbian General Djura Horvatović (1835-1895). Since 1887 Todor Stefanović Vilovski was a corresponding member of the Anthropological Society in Vienna. In 1881 he moved from Vienna to Belgrade, where he became the editor of the newspaper ""Videlo"" and director of the Serbian Press Bureau (1881-1887 and 1912-1915). Because of political issues he returned to Vienna in 1887, where he stayed until 1895. Todor Stefanović Vilovski was director of the Serbian Post and Telegraph until 1899, when he moved again to Vienna after a conflict with the Prime Minister Vladan Djordjević (1844-1930). This time he stayed in Vienna until 1909. He lived in Belgrade from 1909 to 1915, when he was arrested after the Austro-Hungarian occupation of Serbia and sent to Vienna.  He died on 9 January 1921. In his memoirs ""Iz moga života"" he narrates important information, not only about his life in Vienna, but also about the Serbian community and the social life of the Serbs in Vienna.
Here are some examples: Vilovski's grandfather, Djordje Tamburić, was a frequent guest at Mayreder's Serbian café, located in Rotenturmstraße (1010 Vienna), until his death. He died in 1881 and was buried in the St. Marx Cemetery (1030 Vienna). As other meeting places of the Viennese Serbs Todor Stefanović Vilovski mentions the ""Mirakelkeller"" (Haarhof, Rotenturmstraße 16, 1010 Vienna) and ""Zu den drei Raben"" (Rotenturmstraße 21, 1010 Vienna). The friends and supporters of Vuk Stefanović Karadžić (1787-1864) gathered in the ""Slavonic Café"" (also ""Café Gerlovich"") of Аndrija Gerlović in Bauernmarkt (1010 Vienna) every afternoon.
Todor Stefanović Vilovski met Felix Kanitz (1829-1904) in the house of Wilhelmine-Mina Karadžić (1828-1894) in 1869. Felix Kanitz was a faithful friend of Vuk's family for the rest of his life in recognition of Vuk's support for his scholarly work in Serbia. Based on Kanitz's recommendation, Todor Stefanović Vilovski became a correspondent on the Balkans and Serbian literature in the Augsburger Allgemeine Zeitung for the duration of ten years and also one of the authors of Baron Joseph Alexander von Helfert's (1820-1910) ""Die Völker Österreich-Ungarns"" (1880). The 11th volume of this series is entitled ""Die Serben in Dalmatien und im Südlichen Ungarn, in Bosnien und im Herzegowina"" and was written by Todor Stefanović Vilovski. Vilovski's book ""Aus Belgrads Vergangenheit"" (Vienna, Druck und Verlag Adolf Holzhausen, 1894) is also of great significance, because the Emperor Franz Joseph I (1830-1916) himself in person took it for the Imperial Library (today the National Library of Austria in Vienna) and thanked the author.","4894","http://fotomuzej.com/_include/photographs/ajax-enlarge-photo.php?Url=/upload/images/stara-srpska-fotografija/velike/78-milan-jovanovic-todor-stefanovic-vilovski-1907.jpg","https://orthodoxes-wien.oeaw.ac.at/repository/pic/4894","Apartment of the Family Stefanović von Vilovo","Here died Angelina Stefanović Vilovski (1857-1879), the daughter of Major Jovan Stefanović Edler von Vilovo (1821-1902), on 13 October 1879. Jovan's son Todor lived here with his wife, and here was also his editorial office of ""Srpska Zora"". The building does not exist anymore.","16.351746283471599 48.204351803977303",""
"3928","Jokić Petar (1831-1883)","Petar Jokić (1831-1883) was a Viennese merchant, born in Zemun in 1831. He married Johanna, daughter of the goldsmith and juweler Biedermann, in Vienna in 1858. Petar Jokić became known in 1861, when he bought the Beethoven collection, two violins (Amari 1690, Guarneri 1718), one viola (Regeri 1690) and one cello (Guarneri 1712), and donated it to the Prussian Royal Library. The instruments were preserved in the so-called Jokits-Foundation (""Jokits-Stiftung""). As a reward the Prussian King Wilhelm I (1797-1888) honoured him in the same year with the Order of the Red Eagle 3rd class.  Until 1859, when he founded his own Company ""Peter Th. Jokits"", Petar Jokić worked for the Greek merchant Spirta. Jokić donated 300 florins for the building of the Serbian Orthodox Church of St. Sava in Vienna in 1862. He died in his apartment in Teinfaltstraße 6 (1010 Vienna) on 10 March 1883 and was buried two days later in the St. Marx Cemetery (1030 Vienna). ","","","","Apartment of Petar Jokić","Here died Petar Jokić (1831-1883), a Serbian merchant from Vienna on 10 March 1883. The building was demolished and new one was built in 1893.","16.363253882154801 48.211825887910202",""
"1982","Josifović Katinka","Katinka Josifović was the wife of the Viennese merchant of woven goods Josif Josifović (1835-1885). She was born in Vukovar (today Croatia) in the family Bira. After her husband's death she was his legal successor. Katinka Josifović lived in Vienna and in 1903 her address was Strozzigasse 22 (1070 Vienna). She donated 200 florins for the building of the Serbian Orthodox Church of St. Sava in Vienna.","","","","Apartment of Katinka Josifović","Here lived Katinka Josifović, a donor for the building of the Serbian Orthodox Church of St. Sava in Vienna, between 1886 and 1895. The building does not exist anymore.","16.3758280780166 48.211729370019597",""
"268","Vojinović von Belobrska Emil (1851-1927)","Emil Vojinović von Belobrska (1851-1927) was a General of Infantry of Serbian origin and Director of the War Archives (""Kriegsarchiv"") in Vienna. After finishing the Theresian Military Academy (""Theresianische Militärakademie"") in Wiener Neustadt and the k.u.k. War College, he started his military career. He lectured Strategy and War History at the War College. Emil Vojinović von Belobrska was the Chief of the k.u.k. Evidenzbureau, which was the directorate of the military intelligence of the Austro-Hungarian Empire, from 1895 to 1896. Since 1901 to his retirement in 1916 he was Director of the War Archives (""Kriegsarchiv"") in Vienna. In the same year (1916) Emil Vojinović von Belobrska was ennobled with the title of Baron and also became a corresponding member of the Imperial Academy of Sciences in Vienna. He was also ennobled to Hungarian nobility in 1905, when he received the title ""von Belobrska"". In 1911 Emil Vojinović von Belobrska was promoted to the rank of a General of Infantry. He received the title of Privy Councillor (""Geheimrat"") in 1910 and was awarded the Order of the Iron Crown 3rd class (1896), the Knight's Cross of the Order of Leopold (1906) and the Grand Cross of the Order of Franz Josef (1908). In 1936 a street in the 13th Viennese district was named after him (""Woinovichgasse"").
Emil Vojinović von Belobrska died in his apartment in Fasangasse 36 (1030 Vienna) on 13 February 1927 and was buried in the Viennese Central Cemetery (Wiener Zentralfriedhof, 1110 Vienna).","5847","https://www.geni.com/people/Emil-Freiherr-Woinovich-von-Belobreska/6000000069706705135","https://orthodoxes-wien.oeaw.ac.at/repository/pic/5847","Woinovichgasse","In 1936 a street in the 13th Viennese district was named ""Woinovichgasse"" after Emil Vojinović von Belobrska (1851-1927), a General of Infantry of Serbian origin and Director of the War Archives (""Kriegsarchiv"") in Vienna.","16.268988233059599 48.179921402016497","https://orthodoxes-wien.oeaw.ac.at/repository/pic/4623"
"2287","Simić Djordje (1843-1921)","Djordje Simić (1843-1921) was a Serbian politician and diplomat. He was Prime Minister, Minister of Foreign Affairs and member of the State Council in Serbia. After his studies in Berlin, Heidelberg and Paris he worked in the Ministry of Foreign Affairs in Belgrade. Djordje Simić was General Consul in Sofia and Serbian ambassador in St. Petersburg, Rome, Constantinople and Vienna. He was two times Serbian ambassador in Vienna, from 1890 to 1896 and from 1906 to 1912. Djordje Simić was decorated with the Austrian Order of the Iron Crown 1st class on 12 August 1891. He met Leopldine Koumal (1888-1986), a 23 years old girl, in Vienna in 1912. At that time Djordje Simić was 70 years old. From this relationship was born their son Georg Koumal Simić on 17 June 1913.","2342","https://commons.wikimedia.org/wiki/File:Dorde_Simic1.jpg","https://orthodoxes-wien.oeaw.ac.at/repository/pic/2342","Serbian Legation in Vienna 1887-1897","The Serbian legation in Vienna was located at this place from 1887 to 1897.","16.375506212934901 48.196738291217301",""
"1143","Mrkalj Sava (1783-1833)","Sava Mrkalj (1783-1833) was a Serbian philologist, poet, teacher and monk. He was born in Sjeničak (Military Frontier, today Croatia) in 1783 and educated in Plaški and Zagreb. After that he studied Philosophy and Mathematics in Pest from 1807 to 1810, where he met Dimitrije Davidović (1789-1838) and Dimitrije Frušić (1790-1838). His first meeting with Vuk Stefanović Karadžić (1787-1864) was also in Pest in 1810. This year was the most important in Mrkalj's life, because he published his main work entitled ""Сало дебелога јера либо азбукопротрес"". In this short work (only 18 pages) he presented his ideas on the reform of the Serbian language. Sava Mrkalj, a remarkable polyglot, was already familiar with the works of John Lock (1632-1704) and especially of Johann Christoph Adelung (1732-1806). Mrkalj's credo was ""Write as you speak and read, as it is written"". Vuk Stefanović Karadžić created his reform of the Serbian orthography having Mrkalj's work as a model. Sava Mrkalj became a monk in 1811. Later he lived as a teacher with many difficulties. He fell ill and after a few years in Karlovac (today Croatia) he was sent to the psychiatry in Vienna (""Narrenturm"") in 1829. In his last days he was visited by Vuk Stefanović Karadćić who brought him books. Sava Mrkalj died in the aforesaid psychiatry on 24 August 1833. His place of burial is unknown. In the year 2016 a commemorative plaque was put on the front of the Serbian Orthodox Church of Saint Sava (Veithgasse 3, 1030 Vienna) on the initiative of two scholars from the field of Slavonic Studies, Gordana Ilić-Marković and Dušan Ivanić.","3442","Photograph by Zlatan Stojadinović (2019).","https://orthodoxes-wien.oeaw.ac.at/repository/pic/3442","Psychiatry ""Narrenturm""","Here, in the oldest psychiatry in Continental Europe (founded in 1784), died Sava Mrkalj, Serbian philologist and reformer of the Serbian orthography, on 24 August 1833.","16.352995019406102 48.218609500394699","https://orthodoxes-wien.oeaw.ac.at/repository/pic/5424"
"2245","Zamfir Jovan von Jr. (1867-1887)","Jovan Zamfir Junior (1867-1887), the son of Jovan Zamfir (1834-1914), was born on 30 November 1867 in Piaristengasse 41 (1080 Vienna). Like his father he was a pharmacist. Jovan Zamfir Junior was baptised in the Greek Orthodox Church of the Holy Trinity in Fleischmarkt (1010 Vienna) and his godfather was Baron Jovan Nikolić de Rudna (1810-1880). Jovan Zamfir Junior died at the age of 20 on 4 December 1887 and was buried two days later in the Viennese Central Cemetery (Wiener Zentralfriedhof, 1110 Vienna).","3557","Csergheö de N.-Tacskand, Wappenbuch des Adels von Ungarn sammt den Nebenländern der St. Stephans-Krone (Nürnberg 1885-87), Tafel 399.","https://orthodoxes-wien.oeaw.ac.at/repository/pic/3557","Birthplace Jovan von Zamfir Jr.","In this house was born Jovan Zamfir Junior (1867-1887) on 30 November 1867. The original building was demolished and a new one was built in 1893.","16.350325634703001 48.209791824254197",""
"1158","Živković Pantelejmon (1795-1851)  ","Pantelejmon Živković (1795-1851) was a Serbian Bishop of Dalmatia, Timișoara and Budapest. After attending grammar school and finishing the studies of Theology in Sremski Karlovci (today Serbia), he studied Law in Vienna. He was Bishop of Dalmatia from 1834 to 1836. After that he was named Bishop of Budapest. Finally, in 1839 Pantelejmon Živković was appointed as Bishop of Timișoara. He was honored by the Emperor Franz Joseph I (1830-1916) with the distinction Knight Commander of the Order of Saint Stephen in 1848. He was also Privy Councillor (""Geheimrat""). Pantelejmon Živković died in Kleine Schulenstraße 850 (today Domgasse 9, 1010 Vienna) on 22 March 1851.","3813","Litography of Pantelejmon Živković (Josef Kriehuber 1839)

https://commons.wikimedia.org/wiki/File:Panteleimon_Zivkowic_Litho.JPG","https://orthodoxes-wien.oeaw.ac.at/repository/pic/3813","Apartment of Pantelejmon Živković","Here died the Serbian Bishop of Dalmatia, Timișoara and Budapest Pantelejmon Živković (1795-1851) on 22 March 1851. The original building does not exist anymore.","16.3758280780166 48.208233154897997",""
"4906","Leonhardi Elisabeth Baronin von (1828-1915)","Baronin Elisabeth von Leonhardi (1828-1915), the sister of the Serbian General Major and nobleman Djordje Stratimirović (1822-1908), was born on 28 July 1828 in Kulpin (today Serbia). She married Baron Franz von Leonhardi (1815-1883), an Austrian Field marshal-lieutenant, on 18 September 1847 in Kulpin. They had a son, Theodor von Leonhardi (1856-1927), also a Field marshal-lieutenant, and a daughter, Marianne Ronay de Zombor (1868-1933). Elisabeth von Leonhardi died in Greisenasyl (today St. Carolusheim) in Gentzgasse 104 (1180 Vienna) at the age of 87 on 7 September 1915. She was buried in the family tomb in Bratislava four days later.","","",""," Greisenasyl (St. Carolusheim)","Baronin Elisabeth von Leonhardi (1828-1915) died here on 7 September 1915.","16.3360670115799 48.228942424185703","https://orthodoxes-wien.oeaw.ac.at/repository/pic/5764"
"5310","Danilovac Josif (1877-1945)","Josif Danilovac (1877-1945) was a famous Viennese painter, lithograph and caricaturist of Serbian origin. He was born in Althanstraße 7-9 (1090 Vienna) as a son of a Serbian barber on 22 November 1877. Josif Danilovac studied at the Academy of Fine Arts in Vienna (""Akademie der bildenden Künste"") from 1896. From 1908 he worked as a caricaturist in the newspaper ""Die Muskete"". Josif Danilovac signed a contract with the model railway company ""Märklin"", for which he drew catalogues until 1940. He married Maria Lasus in 1913, and they had a son called Marko and a daughter called Angelina. After 1938 he was banned from his work in the newspapers, because of his critique of the Nazi regime and because his wife was of Jewish origin. He died in his apartment in Gymnasiumstraße 29 (1180 Vienna) on 20 November 1945, where he lived since 1940. Josif Danilovac was buried after a memorial service in the Serbian Orthodox Church of St. Sava in Vienna in a grave of honor at the Cemetery of Döbling. The Council Committee for Culture (""Gemeinderatsausschuß für Kultur"") of the City of Vienna named a street, Danilovatzgasse, in the 12th and 23rd Viennese districts after him on 8 June 1955.","5322","Josif Danilovac (1877-1945), Serbian Priests, Oil on Canvas, 1926.

https://www.blouinartsalesindex.com/auctions/Josef-Danilowatz-331429/null","https://orthodoxes-wien.oeaw.ac.at/repository/pic/5322","Street named after Josif Danilovac (1877-1945)","The Council Committee for Culture (""Gemeinderatsausschuß für Kultur"") of the City of Vienna named a street, Danilovatzgasse, in the 12th and 23rd Viennese districts after Josif Danilovac (1877-1945) on 8 June 1955.","16.321130376309199 48.158218970708297","https://orthodoxes-wien.oeaw.ac.at/repository/pic/5943"
